beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state
Eight Point IPA,Devils Backbone Brewing Company,American IPA,5.9,60,,The Knights Templar (Wetherspoon),Bristol,,51.4507,-2.58226,4,12/20/14 18:45,https://untappd.com/c/138906197,https://untappd.com/beer/18222,https://untappd.com/brewery/4939,United States,Roseland,VA
Sagres Branca,Sociedade Central de Cervejas e Bebidas SA,Pilsner,5,0,,Cabot Circus,Bristol,,51.4585,-2.58504,3.5,12/20/14 18:46,https://untappd.com/c/138906689,https://untappd.com/beer/311619,https://untappd.com/brewery/54809,Portugal,2525-244 Vialonga,Lisboa
Premium Cloudy Cider,Addlestones (C&C Group plc),Cider,5.2,0,Yuck! I'm still not a cider man :/,Reckless Engineer,,,51.4486,-2.57619,1.5,12/20/14 23:19,https://untappd.com/c/139035554,https://untappd.com/beer/62839,https://untappd.com/brewery/13587,England,,
Tiger,Asia Pacific Breweries,Pale Lager,5,0,,Tesco,Torquay,Torbay,50.4916,-3.53937,3.5,12/22/14 16:51,https://untappd.com/c/139584498,https://untappd.com/beer/7747,https://untappd.com/brewery/3097,Singapore,,
Tiger,Asia Pacific Breweries,Pale Lager,5,0,,Tesco,Torquay,Torbay,50.4916,-3.53937,3.5,12/22/14 17:41,https://untappd.com/c/139588827,https://untappd.com/beer/7747,https://untappd.com/brewery/3097,Singapore,,
Tribute Cornish Pale Ale,St Austell Brewery,English Pale Ale,4.2,0,,Tesco Express,Torquay,Torbay,50.4826,-3.53554,4,12/23/14 18:20,https://untappd.com/c/139829857,https://untappd.com/beer/5512,https://untappd.com/brewery/1186,England,St. Austell,Cornwall
Gouden Carolus Classic,Brouwerij Het Anker,Belgian Strong Dark Ale,8.5,25,Strong and dark!,Laren,,Noord-Holland,52.2568,5.22421,4,12/29/14 15:54,https://untappd.com/c/142064577,https://untappd.com/beer/9087,https://untappd.com/brewery/284,Belgium,B-2800 Mechelen,Antwerpen
St. Bernardus Prior 8,Brouwerij St. Bernardus,Belgian Dubbel,8,0,,Laren,,Noord-Holland,52.2568,5.22421,4,12/29/14 19:23,https://untappd.com/c/142091591,https://untappd.com/beer/475,https://untappd.com/brewery/296,Belgium,8978 Watou,
Heineken,Heineken,Euro Lager,5,19,,IJs op de Brink,Laren,Noord-Holland,52.257,5.22557,3,12/30/14 17:37,https://untappd.com/c/142316929,https://untappd.com/beer/5860,https://untappd.com/brewery/1400,Netherlands,Zoeterwoude,Zuid Holland
Maredsous 8Â° Brune,Abbaye de Maredsous,Belgian Dubbel,8,24,Potent,Laren,,Noord-Holland,52.2568,5.22421,4.5,12/30/14 17:51,https://untappd.com/c/142318412,https://untappd.com/beer/9652,https://untappd.com/brewery/6,Belgium,DenÃ©e,Namur
Hoppenbier,Jopen,Blonde Ale,6.8,40,,Laren,,Noord-Holland,52.2568,5.22421,4,12/31/14 12:58,https://untappd.com/c/142593723,https://untappd.com/beer/7576,https://untappd.com/brewery/620,Netherlands,Haarlem,Noord Holland
Karakter,Hertog Jan,Belgian Strong Dark Ale,7.5,0,,Laren,,Noord-Holland,52.2568,5.22421,4,12/31/14 19:19,https://untappd.com/c/142635205,https://untappd.com/beer/9326,https://untappd.com/brewery/1953,Netherlands,Arcen,Limburg
Hoegaarden Grand Cru,Brouwerij van Hoegaarden,Belgian Strong Pale Ale,8.5,0,,Laren,,Noord-Holland,52.2568,5.22421,4,1/2/15 18:03,https://untappd.com/c/143447415,https://untappd.com/beer/9955,https://untappd.com/brewery/302,Belgium,Hoegaarden,
Het Kapittel Blond,Brouwerij Van Eecke,Belgian Pale Ale,6.5,0,,Laren,,Noord-Holland,52.2568,5.22421,4,1/2/15 19:06,https://untappd.com/c/143456733,https://untappd.com/beer/12733,https://untappd.com/brewery/301,Belgium,8978 Watou,
Maneblusser,Brouwerij Het Anker,Belgian Blonde / Golden,6.2,0,,Laren,,Noord-Holland,52.2568,5.22421,4,1/2/15 19:12,https://untappd.com/c/143457867,https://untappd.com/beer/58686,https://untappd.com/brewery/284,Belgium,B-2800 Mechelen,Antwerpen
Doom Bar,Sharp's Brewery,English Bitter,4,0,,Treacle Mine Table Table,Polegate,,50.8295,0.237169,3.5,1/4/15 21:29,https://untappd.com/c/144275469,https://untappd.com/beer/7552,https://untappd.com/brewery/1994,England,Wadebridge,Cornwall
Premium Pilsner / Premium Lager,Koninklijke Grolsch,Pilsner,5,0,,Renaissance London Heathrow Hotel,Hounslow,,51.4806,-0.446303,3,1/5/15 22:10,https://untappd.com/c/144460418,https://untappd.com/beer/7221,https://untappd.com/brewery/4058,Netherlands,Enschede,Overijssel
RÃ_bÃ_us,Founders Brewing Co.,Fruit Beer,5.7,15,Fruity!,The Borough,Raleigh,NC,35.7798,-78.6435,4,1/8/15 18:20,https://untappd.com/c/144929735,https://untappd.com/beer/4590,https://untappd.com/brewery/549,United States,Grand Rapids,MI
Pale Ale,Sierra Nevada Brewing Co.,American Pale Ale,5.6,37,,MoJoe's Burger Joint,Raleigh,NC,35.7885,-78.647,4,1/10/15 18:08,https://untappd.com/c/145582858,https://untappd.com/beer/6284,https://untappd.com/brewery/1142,United States,Chico,CA
Bud Light Lime Lime-A-Rita,Anheuser-Busch,Fruit Beer,8,0,Alcopop!,Nash Square,Raleigh,NC,35.7778,-78.6427,2.5,1/10/15 19:57,https://untappd.com/c/145663220,https://untappd.com/beer/142903,https://untappd.com/brewery/44,United States,St. Louis,MO
Samuel Adams Winter Lager,Boston Beer Company (Samuel Adams),Winter Lager,5.6,22,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,1/13/15 18:17,https://untappd.com/c/146321611,https://untappd.com/beer/3919,https://untappd.com/brewery/157,United States,Boston,MA
Monty Python's Holy Grail Ale,Black Sheep,English Pale Ale,4.7,0,Ni!,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,4.5,1/13/15 21:35,https://untappd.com/c/146381088,https://untappd.com/beer/5930,https://untappd.com/brewery/134,England,Masham,North Yorkshire
Lucky Beer (Lucky Buddha),Hangzhou Quiandaohu Beer Co. (Cheerday Brewery),American Light Lager,4.8,0,"Great bottle, ok beer",,,,,,3.5,1/13/15 22:55,https://untappd.com/c/146400840,https://untappd.com/beer/50983,https://untappd.com/brewery/11680,China / People's Republic of China,Hangzhou,Zhejiang
Powder Monkey,Heavy Seas Beer,English Pale Ale,4.75,28,,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4,1/16/15 19:15,https://untappd.com/c/146949652,https://untappd.com/beer/275730,https://untappd.com/brewery/385,United States,Baltimore,MD
Golden Monkey,Victory Brewing Company,Belgian Tripel,9.5,25,Strong and spicy!,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4,1/16/15 19:19,https://untappd.com/c/146952303,https://untappd.com/beer/3787,https://untappd.com/brewery/1326,United States,Downingtown,PA
Bare Ass Blonde Ale,DuClaw Brewing Company,American Blonde Ale,5,19,,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,3.5,1/16/15 23:06,https://untappd.com/c/147096417,https://untappd.com/beer/31078,https://untappd.com/brewery/4921,United States,Baltimore,MD
Light,Kirin Brewery Company,American Light Lager,3.31,0,Refreshing,Sushi-Thai,Cary,NC,35.7704,-78.7825,4,1/17/15 18:05,https://untappd.com/c/147374712,https://untappd.com/beer/4668,https://untappd.com/brewery/741,Japan,Nakano-ku,Tokyo
Sticky Toffee Pudding Ale,Charles Wells Brewery,English Bitter,5,0,Delicious,Nash Square,Raleigh,NC,35.7778,-78.6427,4.5,1/17/15 23:01,https://untappd.com/c/147589081,https://untappd.com/beer/418474,https://untappd.com/brewery/1348,England,Bedford,"Bedfordshire, MK40 4LU"
420 Extra Pale Ale,SweetWater Brewing Company ,American Pale Ale,5.7,41,,The Players' Retreat,Raleigh,NC,35.7861,-78.6612,2,1/18/15 18:28,https://untappd.com/c/147842784,https://untappd.com/beer/5912,https://untappd.com/brewery/1224,United States,Atlanta,GA
Woodchuck Pear Hard Cider,Woodchuck Cidery,Cider,4,0,,The Players' Retreat,Raleigh,NC,35.7861,-78.6612,4,1/18/15 18:45,https://untappd.com/c/147851042,https://untappd.com/beer/8650,https://untappd.com/brewery/611,United States,Middlebury,VT
Liquid Bliss,Terrapin Beer Co. ,American Porter,6.1,30,Subtle overtones of chocolate and peanut butter. Delicious.,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4.5,1/19/15 17:31,https://untappd.com/c/148048613,https://untappd.com/beer/696735,https://untappd.com/brewery/1243,United States,Athens,GA
Bare Ass Blonde Ale,DuClaw Brewing Company,American Blonde Ale,5,19,,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,3.5,1/20/15 19:11,https://untappd.com/c/148226383,https://untappd.com/beer/31078,https://untappd.com/brewery/4921,United States,Baltimore,MD
Sweet Baby Jesus!,DuClaw Brewing Company,American Porter,6.5,53,So good it's blasphemous! :),Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,5,1/21/15 19:09,https://untappd.com/c/148389629,https://untappd.com/beer/269469,https://untappd.com/brewery/4921,United States,Baltimore,MD
Redd's Apple Ale,Redd's Brewing Company,Fruit Beer,5,0,Much more drinkable than a cider!,Harris Teeter,Raleigh,NC,35.7915,-78.662,5,1/23/15 19:23,https://untappd.com/c/148849668,https://untappd.com/beer/210218,https://untappd.com/brewery/36153,United States,Milwaukee,WI
Thunderstruck Coffee Porter,Highland Brewing Company,American Porter,5.8,26,,Nash Square,Raleigh,NC,35.7778,-78.6427,4.5,1/23/15 19:46,https://untappd.com/c/148863835,https://untappd.com/beer/69665,https://untappd.com/brewery/658,United States,Asheville,NC
Redd's Apple Ale,Redd's Brewing Company,Fruit Beer,5,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,1/24/15 19:55,https://untappd.com/c/149352770,https://untappd.com/beer/210218,https://untappd.com/brewery/36153,United States,Milwaukee,WI
Tavern Ale,Big Boss Brewing Company,English Bitter,6,47,,,,,,,3.5,1/25/15 22:40,https://untappd.com/c/149788476,https://untappd.com/beer/335351,https://untappd.com/brewery/113,United States,Raleigh,NC
Powder Monkey,Heavy Seas Beer,English Pale Ale,4.75,28,,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4,1/27/15 19:40,https://untappd.com/c/150058315,https://untappd.com/beer/275730,https://untappd.com/brewery/385,United States,Baltimore,MD
Bud Light Lime,Anheuser-Busch,American Light Lager,4.2,0,,,,,,,4,1/27/15 23:07,https://untappd.com/c/150120029,https://untappd.com/beer/6341,https://untappd.com/brewery/44,United States,St. Louis,MO
Liquid Bliss,Terrapin Beer Co. ,American Porter,6.1,30,,,,,,,4.5,1/28/15 20:43,https://untappd.com/c/150251138,https://untappd.com/beer/696735,https://untappd.com/brewery/1243,United States,Athens,GA
St. Terese's Pale Ale,Highland Brewing Company,American Pale Ale,5.1,0,,Brixx Wood Fired Pizza,Raleigh,NC,35.7901,-78.6629,4.5,1/30/15 18:58,https://untappd.com/c/150666646,https://untappd.com/beer/4465,https://untappd.com/brewery/658,United States,Asheville,NC
HogWild IPA,Aviator Brewing Company,American IPA,6.7,0,Strong but fine IPA,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,4,2/1/15 17:19,https://untappd.com/c/151511638,https://untappd.com/beer/9230,https://untappd.com/brewery/1394,United States,Fuquay Varina,NC
Flagship IPA,"Carolina Brewery (Chapel Hill, NC)",English IPA,5.7,87,It's good!,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,4,2/1/15 18:34,https://untappd.com/c/151577692,https://untappd.com/beer/3447,https://untappd.com/brewery/350,United States,Chapel Hill,NC
Young's Double Chocolate Stout,Charles Wells Brewery,Milk / Sweet Stout,5.2,25,Awesome!,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,5,2/1/15 19:53,https://untappd.com/c/151668499,https://untappd.com/beer/130571,https://untappd.com/brewery/1348,England,Bedford,"Bedfordshire, MK40 4LU"
Devil's Britches,Highland Brewing Company,American IPA,6,70,,,,,,,4,2/3/15 22:43,https://untappd.com/c/152073197,https://untappd.com/beer/298870,https://untappd.com/brewery/658,United States,Asheville,NC
Efes Pilsen,Anadolu Efes,Pilsner,5,0,,Sitti,Raleigh,NC,35.7782,-78.6383,4,2/4/15 18:06,https://untappd.com/c/152155038,https://untappd.com/beer/17259,https://untappd.com/brewery/4568,Turkey,Istanbul,
Almaza Pilsener,Brasserie Almaza,Pilsner,4,20,,Sitti,Raleigh,NC,35.7782,-78.6383,3,2/4/15 19:20,https://untappd.com/c/152176708,https://untappd.com/beer/8484,https://untappd.com/brewery/2300,Lebanon,,
Dos Equis Special Lager,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,North American Adjunct Lager,4.45,0,,BURGERFI,Raleigh,NC,35.8226,-78.6207,4,2/7/15 12:22,https://untappd.com/c/152897687,https://untappd.com/beer/10887,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Angry Angel,Big Boss Brewing Company,KÃ¶lsch,4.5,0,Super refreshing,Red Monkey Tavern,Raleigh,NC,35.8397,-78.6784,4,2/8/15 19:17,https://untappd.com/c/153550358,https://untappd.com/beer/4573,https://untappd.com/brewery/113,United States,Raleigh,NC
Powder Monkey,Heavy Seas Beer,English Pale Ale,4.75,28,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,2/9/15 18:00,https://untappd.com/c/153704798,https://untappd.com/beer/275730,https://untappd.com/brewery/385,United States,Baltimore,MD
Root Beer,Raleigh Brewing Company,Root Beer,0,0,Ewww,NCSU McKimmon Center,Raleigh,NC,35.7828,-78.6854,1,2/13/15 13:53,https://untappd.com/c/154447197,https://untappd.com/beer/325278,https://untappd.com/brewery/15746,United States,Raleigh,NC
400 Pound Monkey,Left Hand Brewing Company,English IPA,6.8,0,,The Borough,Raleigh,NC,35.7798,-78.6435,4,2/14/15 18:26,https://untappd.com/c/155033886,https://untappd.com/beer/6310,https://untappd.com/brewery/779,United States,Longmont,CO
Liquid Bliss,Terrapin Beer Co. ,American Porter,6.1,30,,Nash Square,Raleigh,NC,35.7778,-78.6427,4.5,2/14/15 20:16,https://untappd.com/c/155115284,https://untappd.com/beer/696735,https://untappd.com/brewery/1243,United States,Athens,GA
Bare Ass Blonde Ale,DuClaw Brewing Company,American Blonde Ale,5,19,,,,,,,3.5,2/15/15 19:30,https://untappd.com/c/155482408,https://untappd.com/beer/31078,https://untappd.com/brewery/4921,United States,Baltimore,MD
Stout,Green Man Brewery (NC),American Stout,6.5,0,Intense and tasty,The Borough,Raleigh,NC,35.7798,-78.6435,4.5,2/19/15 20:19,https://untappd.com/c/156326627,https://untappd.com/beer/86081,https://untappd.com/brewery/2949,United States,Asheville,NC
Long Hammer IPA,Redhook Brewery,American IPA,6.2,44,,Nash Square,Raleigh,NC,35.7778,-78.6427,4,2/22/15 17:34,https://untappd.com/c/157468322,https://untappd.com/beer/6504,https://untappd.com/brewery/1051,United States,Woodinville,WA
Icehouse,Miller Brewing Company,North American Adjunct Lager,5.5,0,Appropriate given the weather,CVS,Raleigh,NC,35.7781,-78.6392,4,2/24/15 19:30,https://untappd.com/c/157844242,https://untappd.com/beer/3781,https://untappd.com/brewery/863,United States,Milwaukee,WI
Icehouse,Miller Brewing Company,North American Adjunct Lager,5.5,0,,CVS,Raleigh,NC,35.7781,-78.6392,4,2/26/15 17:12,https://untappd.com/c/158191972,https://untappd.com/beer/3781,https://untappd.com/brewery/863,United States,Milwaukee,WI
Icehouse,Miller Brewing Company,North American Adjunct Lager,5.5,0,,CVS,Raleigh,NC,35.7781,-78.6392,4,2/27/15 19:00,https://untappd.com/c/158524061,https://untappd.com/beer/3781,https://untappd.com/brewery/863,United States,Milwaukee,WI
Icehouse,Miller Brewing Company,North American Adjunct Lager,5.5,0,,CVS,Raleigh,NC,35.7781,-78.6392,4,3/2/15 19:14,https://untappd.com/c/159634156,https://untappd.com/beer/3781,https://untappd.com/brewery/863,United States,Milwaukee,WI
Beer Camp Hoppy Lager (2015),Sierra Nevada Brewing Co.,IPL (India Pale Lager),7,55,Great and hoppy,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4,3/3/15 21:15,https://untappd.com/c/159843455,https://untappd.com/beer/912763,https://untappd.com/brewery/1142,United States,Chico,CA
Modelo Especial,Grupo Modelo S.A. de C.V.,Pilsner,4.5,0,Super refreshing,El Rodeo,Raleigh,NC,35.7755,-78.6368,4.5,3/4/15 19:42,https://untappd.com/c/159995635,https://untappd.com/beer/6277,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Negra Modelo,Grupo Modelo S.A. de C.V.,Vienna Lager,5.3,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,4,3/4/15 20:14,https://untappd.com/c/160009297,https://untappd.com/beer/5852,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Pilot Mountain Pale Ale,Foothills Brewing,American Pale Ale,5.5,54,,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,3.5,3/4/15 21:16,https://untappd.com/c/160036093,https://untappd.com/beer/18713,https://untappd.com/brewery/543,United States,Winston-Salem,NC
Nut Brown Ale,Samuel Smith Old Brewery,English Brown Ale,5,0,English classic,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,5,3/5/15 19:45,https://untappd.com/c/160219916,https://untappd.com/beer/6872,https://untappd.com/brewery/1099,England,Tadcaster,North Yorkshire
Dale's Pale Ale,Oskar Blues Brewery,American Pale Ale,6.5,65,It's good.,Brewmasters Bar & Grill,Raleigh,NC,35.7771,-78.6437,3.5,3/6/15 19:00,https://untappd.com/c/160491704,https://untappd.com/beer/10759,https://untappd.com/brewery/956,United States,Longmont,CO
Naked Fish,DuClaw Brewing Company,American Stout,4.6,30,Great hint of choco raspberry,Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,4,3/6/15 19:52,https://untappd.com/c/160526988,https://untappd.com/beer/28758,https://untappd.com/brewery/4921,United States,Baltimore,MD
India Pale Ale,Triangle Brewing Company,American IPA,5.7,0,,Red Monkey Tavern,Raleigh,NC,35.8397,-78.6784,4,3/7/15 15:13,https://untappd.com/c/160848482,https://untappd.com/beer/7281,https://untappd.com/brewery/1867,United States,Durham,NC
Shiner Bock,Spoetzl Brewery,Bock,4.4,13,,Chipotle Mexican Grill,Raleigh,NC,35.7876,-78.6669,4,3/8/15 18:13,https://untappd.com/c/161423327,https://untappd.com/beer/4488,https://untappd.com/brewery/1179,United States,Shiner,TX
The Beer With No Name (2014),Lonerider Brewing Company,Belgian Dubbel,7.5,0,"Worth the price tag, beautifully smooth",Tasty Beverage Company,Raleigh,NC,35.7753,-78.6447,5,3/9/15 20:14,https://untappd.com/c/161657779,https://untappd.com/beer/694464,https://untappd.com/brewery/1831,United States,Raleigh,NC
"Corona Extra (Coronita, Familiar, Mega)",Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.6,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,3.5,3/14/15 23:07,https://untappd.com/c/163296276,https://untappd.com/beer/5848,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
White,Allagash Brewing Company,Witbier,5.1,0,Awesome!,The Borough,Raleigh,NC,35.7798,-78.6435,5,3/17/15 18:04,https://untappd.com/c/163949387,https://untappd.com/beer/5862,https://untappd.com/brewery/24,United States,Portland,ME
Prima Pils,Victory Brewing Company,German Pilsner,5.3,0,,,,,,,3.5,3/18/15 21:40,https://untappd.com/c/164310881,https://untappd.com/beer/3820,https://untappd.com/brewery/1326,United States,Downingtown,PA
"Corona Extra (Coronita, Familiar, Mega)",Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.6,0,,,,,,,3.5,3/19/15 20:53,https://untappd.com/c/164528927,https://untappd.com/beer/5848,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Blue Star,North Coast Brewing Company,American Pale Wheat Ale,4.5,17,,The Players' Retreat,Raleigh,NC,35.7861,-78.6612,4,3/20/15 20:45,https://untappd.com/c/164879202,https://untappd.com/beer/6477,https://untappd.com/brewery/919,United States,Fort Bragg,CA
London Pride,"Fuller, Smith & Turner ",English Bitter,4.1,0,"British themed party at the airport, with an open bar! ",RDU General Aviation Terminal,RDU Airport,NC,35.881,-78.784,5,3/21/15 19:33,https://untappd.com/c/165376883,https://untappd.com/beer/2762,https://untappd.com/brewery/3296,England,London,
Shotgun Betty,Lonerider Brewing Company,Hefeweizen,5.8,12,,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,4,3/21/15 20:58,https://untappd.com/c/165451082,https://untappd.com/beer/7166,https://untappd.com/brewery/1831,United States,Raleigh,NC
Devil's Tramping Ground Tripel,Aviator Brewing Company,Belgian Tripel,9.2,31,,Carolina Ale House,Raleigh,NC,35.7864,-78.6474,3,3/21/15 21:12,https://untappd.com/c/165462998,https://untappd.com/beer/9366,https://untappd.com/brewery/1394,United States,Fuquay Varina,NC
Guinness Draught,Guinness,Irish Dry Stout,4.3,45,Always great. Gotta love the black stuff.,Hibernian Pub,Raleigh,NC,35.7848,-78.6474,5,3/21/15 22:07,https://untappd.com/c/165505670,https://untappd.com/beer/4473,https://untappd.com/brewery/49,Ireland,Dublin 8,Ireland
Pilot Mountain Pale Ale,Foothills Brewing,American Pale Ale,5.5,54,,Nash Square,Raleigh,NC,35.7778,-78.6427,3.5,3/22/15 18:10,https://untappd.com/c/165785654,https://untappd.com/beer/18713,https://untappd.com/brewery/543,United States,Winston-Salem,NC
Nut Brown Ale,Samuel Smith Old Brewery,English Brown Ale,5,0,,Nash Square,Raleigh,NC,35.7778,-78.6427,5,3/23/15 20:14,https://untappd.com/c/166023751,https://untappd.com/beer/6872,https://untappd.com/brewery/1099,England,Tadcaster,North Yorkshire
Carolina Blonde,Foothills Brewing,Cream Ale,4.3,15,,Raleigh Convention Center,Raleigh,NC,35.7737,-78.6412,3.5,3/24/15 16:55,https://untappd.com/c/166142071,https://untappd.com/beer/115170,https://untappd.com/brewery/543,United States,Winston-Salem,NC
Amber,Abita Brewing Company,American Amber / Red Lager,4.5,17,,The Big Easy Raleigh,Raleigh,NC,35.7774,-78.6394,4,3/25/15 12:44,https://untappd.com/c/166305404,https://untappd.com/beer/6353,https://untappd.com/brewery/10,United States,Abita Springs,LA
Toasted Lager,Blue Point Brewing Company,Vienna Lager,5.5,28,,The Borough,Raleigh,NC,35.7798,-78.6435,4,3/25/15 17:38,https://untappd.com/c/166349831,https://untappd.com/beer/5907,https://untappd.com/brewery/144,United States,Patchogue,NY
Michelob ULTRA,Anheuser-Busch,American Light Lager,4.2,0,Not too bad.,Fifteen,Raleigh,NC,35.7797,-78.6436,3,3/25/15 18:22,https://untappd.com/c/166363231,https://untappd.com/beer/6655,https://untappd.com/brewery/44,United States,St. Louis,MO
Carta Blanca,CervecerÃ_a CuauhtÃ©moc Moctezuma S.A. de C.V.,North American Adjunct Lager,4.5,0,,El Rodeo,Raleigh,NC,35.7755,-78.6368,4,3/27/15 21:02,https://untappd.com/c/167023600,https://untappd.com/beer/3561,https://untappd.com/brewery/360,Mexico,Monterrey,Nuevo LeÃ_n
Samuel Adams Cold Snap,Boston Beer Company (Samuel Adams),Witbier,5.3,10,,BWI Marriott Lobby Bar,Linthicum,MD,39.1963,-76.683,4,3/28/15 21:35,https://untappd.com/c/167604504,https://untappd.com/beer/444121,https://untappd.com/brewery/157,United States,Boston,MA
Pearl Necklace Oyster Stout,Flying Dog Brewery,Oyster Stout,5.5,35,Tres bien!,Le Diplomate,Washington,D.C.,38.9112,-77.0317,5,3/29/15 14:38,https://untappd.com/c/167814789,https://untappd.com/beer/91303,https://untappd.com/brewery/540,United States,Frederick,MD
OptimalÂ® Wit,Port City Brewing,Witbier,4.9,15,"Clean, crisp, refreshing",Old Town Waterfront,Alexandria,VA,38.8047,-77.0394,5,3/31/15 14:25,https://untappd.com/c/168263465,https://untappd.com/beer/28524,https://untappd.com/brewery/7771,United States,Alexandria,VA
White Street KÃ¶lsch,White Street Brewing Company,KÃ¶lsch,5.2,0,,Boylan Bridge Brewpub,Raleigh,NC,35.7783,-78.6492,4,4/1/15 15:21,https://untappd.com/c/168482953,https://untappd.com/beer/228767,https://untappd.com/brewery/35350,United States,Wake Forest,NC
Spring IPA,Abita Brewing Company,American IPA,6.25,65,,The Borough,Raleigh,NC,35.7798,-78.6435,4,4/1/15 19:33,https://untappd.com/c/168556181,https://untappd.com/beer/302773,https://untappd.com/brewery/10,United States,Abita Springs,LA
Landshark Lager,Margaritaville Brewing Company,North American Adjunct Lager,4.7,0,,CVS,Raleigh,NC,35.7781,-78.6392,4,4/2/15 17:23,https://untappd.com/c/168767781,https://untappd.com/beer/4721,https://untappd.com/brewery/826,United States,St. Louis,MO
Sculpin IPA,Ballast Point Brewing & Spirits,American IPA,7,70,,,,,,,4,4/3/15 14:18,https://untappd.com/c/169042922,https://untappd.com/beer/5558,https://untappd.com/brewery/68,United States,San Diego,CA
Sculpin IPA,Ballast Point Brewing & Spirits,American IPA,7,70,,Centennial Disc Golf Course,Raleigh,NC,35.7669,-78.6772,4,4/3/15 14:58,https://untappd.com/c/169056262,https://untappd.com/beer/5558,https://untappd.com/brewery/68,United States,San Diego,CA
Purple Haze,Abita Brewing Company,Fruit Beer,4.2,13,Just a hint of fruitiness - very good.,The Big Easy Raleigh,Raleigh,NC,35.7774,-78.6394,4.5,4/3/15 19:31,https://untappd.com/c/169200677,https://untappd.com/beer/4995,https://untappd.com/brewery/10,United States,Abita Springs,LA
Lemongrass American Wheat,West Sixth Brewing,American Pale Wheat Ale,5.5,0,,The Big Easy Raleigh,Raleigh,NC,35.7774,-78.6394,3.5,4/3/15 19:59,https://untappd.com/c/169220996,https://untappd.com/beer/579818,https://untappd.com/brewery/23986,United States,Lexington,KY
"Corona Extra (Coronita, Familiar, Mega)",Grupo Modelo S.A. de C.V.,North American Adjunct Lager,4.6,0,,,,,,,3.5,4/7/15 18:35,https://untappd.com/c/170580240,https://untappd.com/beer/5848,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Victoria,Grupo Modelo S.A. de C.V.,Vienna Lager,4,0,,Vida Cantina,Charlotte,NC,35.226,-80.8422,3.5,4/10/15 22:02,https://untappd.com/c/171563366,https://untappd.com/beer/6212,https://untappd.com/brewery/618,Mexico,Mexico City,Distrito Federal
Ghost Hop (White IPA),NoDa Brewing Company,White IPA,5.9,70,Very bitter,Big Ben British Pub & Restaurant,Charlotte,NC,35.2097,-80.8606,3.5,4/11/15 13:09,https://untappd.com/c/171736871,https://untappd.com/beer/106184,https://untappd.com/brewery/10822,United States,Charlotte,NC
Palma Louca,Heineken Brasil,Pilsner,4.5,0,Great refreshing appetizer,Chima Brazilian Steakhouse,Charlotte,NC,35.2263,-80.8438,4,4/11/15 20:39,https://untappd.com/c/172065705,https://untappd.com/beer/16123,https://untappd.com/brewery/5719,Brazil,SÃ£o Paulo,SÃ£o Paulo
Succession,Heist Brewery (NC),Saison / Farmhouse Ale,4.5,35,Nice and lemony!,Heist Brewery,Charlotte,NC,35.2453,-80.8094,4.5,4/12/15 15:27,https://untappd.com/c/172346360,https://untappd.com/beer/732930,https://untappd.com/brewery/38545,United States,Charlotte,NC
Spring Swing,Heist Brewery (NC),Saison / Farmhouse Ale,5.1,45,,Heist Brewery,Charlotte,NC,35.2453,-80.8094,4,4/12/15 15:33,https://untappd.com/c/172349291,https://untappd.com/beer/1008723,https://untappd.com/brewery/38545,United States,Charlotte,NC
